9.4768076206,42.9260416994
9.4770833558,42.925260449
9.4771682741,42.9250000327
9.4774507573,42.923958366
9.4772609671,42.9229166994
9.4774671278,42.9218750327
9.4777039229,42.920833366
9.4779411987,42.9197916994
9.4779891532,42.9187500327
9.4780134156,42.917708366
9.4781250225,42.9175438927
9.478568285,42.9166666993
9.4789339463,42.9156250327
9.4789828654,42.914583366
9.4791309932,42.9135416993
9.4791666891,42.9134898514
9.4799921611,42.9125000327
9.4802083558,42.9117258218
9.4804588837,42.911458366
9.4812500225,42.9105392482
9.4814311821,42.9104166993
9.4822916892,42.9100208669
9.4825372534,42.9093750327
9.4828246348,42.908333366
9.4830368816,42.9072916993
9.4833333558,42.9066155296
9.4835687604,42.9062500326
9.483838595,42.905208366
9.4840056669,42.9041666993
9.4836878495,42.9031250326
9.4833333558,42.902667544
9.4828830521,42.902083366
9.4825397049,42.9010416993
9.482306841,42.9000000326
9.4822916892,42.8999369
9.481922641,42.898958366
9.4812500225,42.8980458982
9.4812034676,42.8979166993
9.4812500225,42.8978622331
9.4822213518,42.8968750326
9.4822286853,42.8958333659
9.4822172846,42.8947916993
9.4822916892,42.8942794044
9.4833333558,42.8939957088
9.4838874346,42.8937500326
9.4843750225,42.893508805
9.4854026123,42.8927083659
9.4854166892,42.89269518
9.4864583558,42.8921327085
9.4875000225,42.8920525016
9.4880008233,42.8916666993
9.4885416892,42.8913721964
9.4895833558,42.8908738752
9.4906250225,42.8908450119
9.4908779989,42.8906250326
9.4914279736,42.8895833659
9.4916666892,42.8887792709
9.4918188419,42.8885416993
9.4917187723,42.8875000326
9.4916666892,42.887418104
9.4908531968,42.8864583659
9.4906250225,42.8863585397
9.4895833558,42.8857182342
9.489249618,42.8854166992
9.4885416892,42.8849927653
9.4875000225,42.8848324312
9.4864583558,42.8844934037
9.4861979392,42.8843750326
9.4857266068,42.8833333659
9.4864583558,42.8822916992
9.4864583558,42.8822916992
9.4868714309,42.8812500326
9.4865566267,42.8802083659
9.4864583558,42.8801145217
9.4858834467,42.8791666992
9.4854166892,42.878694784
9.4846853063,42.8781250326
9.4843750225,42.8775088361
9.484273991,42.8770833659
9.4841557244,42.8760416992
9.4841032833,42.8750000325
9.4833333558,42.8739881273
9.4833138493,42.8739583659
9.4833333558,42.8738426266
9.483449743,42.8729166992
9.4836776166,42.8718750325
9.4843403001,42.8708333659
9.4843750225,42.8706845559
9.4845245441,42.8697916992
9.4843750225,42.8690104498
9.4843282058,42.8687500325
9.4843750225,42.8686717114
9.48506759,42.8677083659
9.4854166892,42.8670592872
9.4856095904,42.8666666992
9.4858228893,42.8656250325
9.4858258255,42.8645833658
9.4858421587,42.8635416992
9.4858129753,42.8625000325
9.4858475357,42.8614583658
9.4856250222,42.8604166992
9.4859508772,42.8593750325
9.4861411565,42.8583333658
9.4862478063,42.8572916992
9.4864583558,42.8570272227
9.4871690654,42.8562500325
9.4874920707,42.8552083658
9.4875000225,42.8551823236
9.4879779639,42.8541666991
9.4883981382,42.8531250325
9.4885416892,42.8528980774
9.48889225,42.8520833658
9.4892798579,42.8510416991
9.4894427937,42.8500000325
9.4892208374,42.8489583658
9.4891724029,42.8479166991
9.4891979393,42.8468750325
9.4891895552,42.8458333658
9.4891917108,42.8447916991
9.4893157954,42.8437500324
9.4895833558,42.843337372
9.4901092131,42.8427083658
9.4906250225,42.841906282
9.4908136705,42.8416666991
9.4913910729,42.8406250324
9.4916666892,42.8399022427
9.4917887592,42.8395833658
9.4919351187,42.8385416991
9.4927083559,42.8377375323
9.4933537359,42.8375000324
9.4937500225,42.8366319761
9.4937886026,42.8364583658
9.4937500225,42.8363990841
9.4927083559,42.8357323557
9.4923588032,42.8354166991
9.4916666892,42.8349232782
9.4913938717,42.8343750324
9.4914263045,42.8333333657
9.4914434748,42.8322916991
9.491529033,42.8312500324
9.49142793,42.8302083657
9.4913112555,42.8291666991
9.4912314722,42.8281250324
9.4914034522,42.8270833657
9.491471906,42.8260416991
9.4916666892,42.8257784207
9.49238654,42.8250000324
9.492223305,42.8239583657
9.4923603551,42.822916699
9.492520627,42.8218750324
9.4927064304,42.8208333657
9.4927083559,42.8208073234
9.4928664296,42.819791699
9.4935148075,42.8187500324
9.4937500225,42.8185355716
9.4941415539,42.8177083657
9.4947564777,42.816666699
9.4947916892,42.8166164979
9.4955031445,42.8156250324
9.4958333559,42.8150994206
9.4964481099,42.8145833657
9.4968750225,42.8142480652
9.4973127441,42.813541699
9.4979166892,42.8127847545
9.4981985924,42.8125000323
9.4989583559,42.811773823
9.499408806,42.8114583657
9.5000000225,42.8106952838
9.5002239318,42.810416699
9.5004770474,42.8093750323
9.5010416892,42.8083333657
9.5010416892,42.8083333657
9.5015118221,42.807291699
9.5014910354,42.8062500323
9.5010552177,42.8052083657
9.5010416892,42.8051873214
9.5002429409,42.804166699
9.5000000225,42.8038697987
9.4989583559,42.8032412898
9.4988128718,42.8031250323
9.4979166892,42.8024305879
9.4968750225,42.8020930558
9.4968647088,42.8020833656
9.4962670458,42.801041699
9.4958333559,42.8001500326
9.4957714746,42.8000000323
9.4955477375,42.7989583656
9.4955023588,42.797916699
9.4947916892,42.7971784304
9.4945939044,42.7968750323
9.494522872,42.7958333656
9.4937500225,42.7948351019
9.4937236511,42.794791699
9.4937260762,42.7937500323
9.4927083559,42.7927221854
9.4926945361,42.7927083656
9.4920907305,42.7916666989
9.4916666892,42.7908545519
9.4914159177,42.7906250323
9.4909049612,42.7895833656
9.4906250225,42.7889836181
9.4902693316,42.7885416989
9.4895833558,42.7880208656
9.4895602457,42.7875000323
9.4889717351,42.7864583656
9.4885416892,42.7859003298
9.4879166892,42.7854166989
9.4875000225,42.7846201301
9.4873382103,42.7843750323
9.4869143645,42.7833333656
9.4864583558,42.7824765108
9.4864488152,42.7822916989
9.4864583558,42.7812500322
9.4864583558,42.7812500322
9.4864583558,42.7812500322
9.486029434,42.7802083656
9.4854166892,42.7797123339
9.4851372175,42.7791666989
9.4843750225,42.7782738418
9.4842748622,42.7781250322
9.4841821214,42.7770833656
9.4839947315,42.7760416989
9.483686463,42.7750000322
9.4838151545,42.7739583656
9.4843469641,42.7729166989
9.4833333558,42.7719165607
9.4822916892,42.7719180931
9.4812500225,42.7721115331
9.4808266967,42.7718750322
9.4802083558,42.7711979488
9.4796474586,42.7708333655
9.4791666891,42.7703125322
9.4783333553,42.7697916989
9.4781250225,42.7696641481
9.4770833558,42.7690104489
9.4767113319,42.7687500322
9.4760416891,42.7679687824
9.4758283784,42.7677083655
9.4750000225,42.7670304093
9.4747997019,42.7666666989
9.4744070736,42.7656250322
9.4741172955,42.7645833655
9.4739721345,42.7635416989
9.4739583558,42.7635016346
9.4734575546,42.7625000322
9.4735319593,42.7614583655
9.4736607369,42.7604166988
9.4739583558,42.7600162661
9.4750000225,42.7596277327
9.4757456961,42.7593750322
9.4750000225,42.7587817351
9.4744738744,42.7583333655
9.4739583558,42.7581304707
9.4730382935,42.7572916988
9.4729166891,42.7570474139
9.4721781302,42.7562500322
9.4718750225,42.7552639223
9.4718676346,42.7552083655
9.4718750225,42.7549479457
9.4719003263,42.7541666988
9.4722941186,42.7531250322
9.471893767,42.7520833655
9.4718750225,42.7520763204
9.4708333558,42.7514920155
9.4705722217,42.7510416988
9.4697916891,42.7503152032
9.4695290466,42.7500000321
9.4691027781,42.7489583655
9.4687500224,42.7486410119
9.4680741584,42.7479166988
9.4677083558,42.7469530424
9.4676719937,42.7468750321
9.4677083558,42.7461805877
9.4677384209,42.7458333655
9.4678674993,42.7447916988
9.4679019088,42.7437500321
9.4677083558,42.7428069592
9.4676292855,42.7427083655
9.4674580853,42.7416666988
9.4676307852,42.7406250321
9.467206556,42.7395833654
9.4666666891,42.7390591721
9.4665127383,42.7385416988
9.4663088104,42.7375000321
9.4661633271,42.7364583654
9.4662333557,42.7354166988
9.4656250224,42.7346391766
9.4654548424,42.7343750321
9.4653584253,42.7333333654
9.4651719422,42.7322916988
9.4648742845,42.7312500321
9.4645833558,42.7306798273
9.4642760233,42.7302083654
9.4642946101,42.7291666987
9.4643353399,42.7281250321
9.4635416891,42.7273521259
9.46329574,42.7270833654
9.4629059103,42.7260416987
9.4626160394,42.7250000321
9.4625000224,42.724810145
9.4619857404,42.7239583654
9.4619460926,42.7229166987
9.4617629941,42.7218750321
9.4614583558,42.7216368929
9.4606366488,42.7208333654
9.4604409824,42.7197916987
9.4604166891,42.7197576303
9.459771596,42.718750032
9.4596937217,42.7177083654
9.4593750224,42.717271846
9.4590084833,42.7166666987
9.458973334,42.715625032
9.459011514,42.7145833654
9.458784503,42.7135416987
9.4586585902,42.712500032
9.4589464727,42.7114583654
9.4591182995,42.7104166987
9.4589701411,42.709375032
9.4593220957,42.7083333653
9.458778158,42.7072916987
9.4589876257,42.706250032
9.4585781002,42.7052083653
9.4583333557,42.7048729133
9.4582833557,42.7041666987
9.4583333557,42.7041166987
9.4592599392,42.703125032
9.4592556648,42.7020833653
9.459253474,42.7010416987
9.4592479749,42.700000032
9.4583333557,42.6990540018
9.4582377193,42.6989583653
9.4582125592,42.6979166986
9.4581924836,42.696875032
9.4572916891,42.695939568
9.4562500224,42.6958902196
9.4554627561,42.6958333653
9.4552083557,42.695525852
9.4551639403,42.6947916986
9.4552083557,42.6947472832
9.4561637922,42.693750032
9.4561535924,42.6927083653
9.4561526563,42.6916666986
9.4552083557,42.6907036911
9.4551296966,42.690625032
9.4541666891,42.6896129619
9.4541370924,42.6895833653
9.4536791005,42.6885416986
9.453829502,42.6875000319
9.4536751667,42.6864583653
9.4536747268,42.6854166986
9.4536634119,42.6843750319
9.4531250224,42.6836071366
9.4528677433,42.6833333653
9.453014025,42.6822916986
9.4531250224,42.6819257072
9.4533137015,42.6812500319
9.4536067541,42.6802083653
9.4537902887,42.6791666986
9.4541428113,42.6781250319
9.4541666891,42.6779906236
9.45432514,42.6770833652
9.4541666891,42.6766439116
9.453970048,42.6760416986
9.4541666891,42.675663839
9.4545397376,42.6750000319
9.4546113771,42.6739583652
9.4547078145,42.6729166986
9.4549813257,42.6718750319
9.4552083557,42.6716470275
9.4558445414,42.6708333652
9.455984065,42.6697916986
9.4560460093,42.6687500319
9.4561530654,42.6677083652
9.4562500224,42.6673950618
9.4566962166,42.6666666985
9.4571432273,42.6656250319
9.4572916891,42.6648861754
9.4574206082,42.6645833652
9.4578965277,42.6635416985
9.4580257133,42.6625000319
9.4583333557,42.6616268697
9.4583959694,42.6614583652
9.458969488,42.6604166985
9.4593750224,42.6598454619
9.4595669084,42.6593750319
9.4604166891,42.6584344978
9.4605038578,42.6583333652
9.460873747,42.6572916985
9.4612042909,42.6562500318
9.4614547135,42.6552083652
9.4614583558,42.6552041733
9.4623134553,42.6541666985
9.4625000224,42.6539313429
9.4632272237,42.6531250318
9.4635416891,42.6528075714
9.464221847,42.6520833652
9.4645833558,42.6515743391
9.465097853,42.6510416985
9.4656250224,42.6505170818
9.4666666891,42.6501157726
9.4668203273,42.6500000318
9.4675077862,42.6489583652
9.4677083558,42.6483547827
9.4682123887,42.6479166985
9.4687500224,42.6475788609
9.4694835905,42.6468750318
9.4697916891,42.6465733078
9.4704419415,42.6458333651
9.4708333558,42.645510448
9.4715859732,42.6447916985
9.4718750225,42.6445441273
9.4727304972,42.6437500318
9.4729166891,42.6436040404
9.4737642099,42.6427083651
9.4739583558,42.6424479482
9.4750000225,42.6417056401
9.4750347455,42.6416666985
9.4760416891,42.6406426876
9.4760564649,42.6406250318
9.4770833558,42.6398423738
9.4774161101,42.6395833651
9.4779276539,42.6385416985
9.4781250225,42.6383757691
9.4791666891,42.6375708244
9.4792771685,42.6375000318
9.4802083558,42.6369747468
9.4808510859,42.6364583651
9.4812500225,42.6359226505
9.4817559745,42.6354166984
9.4822916892,42.6349420146
9.4831875231,42.6343750318
9.4833333558,42.6342790892
9.4843750225,42.6334375324
9.4845154727,42.6333333651
9.4854166892,42.6323785036
9.4854842043,42.6322916984
9.486388912,42.6312500318
9.4864583558,42.6311887577
9.4875000225,42.6302328754
9.4875193131,42.6302083651
9.4885416892,42.6292225015
9.4886088929,42.6291666984
9.4895833558,42.6281816432
9.489659948,42.6281250318
9.4906250225,42.6273148471
9.4908088463,42.6270833651
9.4916666892,42.6260659238
9.4916968831,42.6260416984
9.4927083559,42.6250587184
9.4928052572,42.6250000317
9.4927083559,42.6248188693
9.492556112,42.6239583651
9.4927083559,42.6236909093
9.4937314209,42.6229166984
9.4937500225,42.6229060689
9.4947916892,42.6224178726
9.4952296631,42.6218750317
9.4958333559,42.6211161036
9.4968750225,42.621003433
9.4971108715,42.6208333651
9.4972077768,42.6197916984
9.4979166892,42.6190924974
9.4982545268,42.6187500317
9.4989583559,42.6181225216
9.5000000225,42.6177263252
9.500012573,42.6177083651
9.5010416892,42.6169720147
9.501444151,42.6166666984
9.5017175799,42.6156250317
9.5020833559,42.615279063
9.5027410636,42.614583365
9.5031250226,42.6141556083
9.5041666892,42.614583365
9.5041666892,42.614583365
9.5052083559,42.6147291977
9.5053602651,42.614583365
9.5059462041,42.6135416984
9.5062500226,42.6132102594
9.5065670508,42.6135416984
9.5072916892,42.6138750314
9.5083333559,42.6138672187
9.5093750226,42.6138490756
9.5101103176,42.6135416984
9.5104166892,42.6134114902
9.511192398,42.6125000317
9.5111111326,42.611458365
9.5104166892,42.6109848802
9.509698299,42.611458365
9.5093750226,42.6115850545
9.5088541892,42.611458365
9.5089120608,42.6104166984
9.5093750226,42.6098611419
9.5104166892,42.6097410231
9.5110833553,42.6104166984
9.5114583559,42.6110151021
9.5118781327,42.6104166984
9.5119565449,42.6093750317
9.5125000226,42.6084821745
9.5126111336,42.608333365
9.5135416893,42.6076930745
9.5141648287,42.608333365
9.5145833559,42.6085923432
9.5148013794,42.608333365
9.5156250226,42.6077009245
9.5166666893,42.6079583644
9.5177083559,42.6078472534
9.5187500226,42.6075521142
9.5188382992,42.6072916984
9.5187500226,42.6068452714
9.518606344,42.6062500317
9.5187500226,42.6058908349
9.5193321305,42.605208365
9.5197916893,42.6050130528
9.5208333559,42.6048487421
9.5218750226,42.6045735995
9.5222756636,42.6041666983
9.5229166893,42.6035494144
9.523958356,42.6035256728
9.5245869487,42.6031250317
9.5250000226,42.602827413
9.5259007116,42.602083365
9.5260416893,42.6018817518
9.5268471022,42.6010416983
9.527083356,42.6008909311
9.5280646362,42.6000000317
9.5281250226,42.5999228712
9.529071992,42.598958365
9.5291666893,42.5988782365
9.530208356,42.5979166983
9.530208356,42.5979166983
9.531147563,42.5968750317
9.5312500226,42.5967524818
9.5321514654,42.595833365
9.5322916893,42.5949219097
9.5325000266,42.5947916983
9.533333356,42.5944444761
9.533928592,42.5937500316
9.5343750227,42.5933594059
9.5350694671,42.592708365
9.5354166893,42.5922348809
9.5361111374,42.5916666983
9.536458356,42.5910417062
9.5367559791,42.5906250316
9.5374137311,42.589583365
9.5375000227,42.5895041081
9.5384624324,42.5885416983
9.5385416893,42.5884470017
9.539583356,42.5884638167
9.5404217708,42.5875000316
9.5406250227,42.5872706741
9.5413949508,42.586458365
9.5416666893,42.5861866264
9.5423638679,42.5854166983
9.542708356,42.5850852587
9.543387704,42.5843750316
9.5437500227,42.5839844066
9.5444010643,42.5833333649
9.5447916894,42.5829710462
9.5454166891,42.5822916983
9.545833356,42.5818452693
9.5462813846,42.5812500316
9.5468750227,42.5805422326
9.547275664,42.5802083649
9.5479166894,42.5796088449
9.5483347736,42.5791666983
9.548958356,42.5783898618
9.5491987402,42.5781250316
9.5500000227,42.5772569766
9.5501389121,42.5770833649
9.5505952624,42.5760416983
9.5507440695,42.5750000316
9.5500000227,42.5746703906
9.548958356,42.5740862884
9.5488181321,42.5739583649
9.548958356,42.5732954869
9.5491477496,42.5729166982
9.548958356,42.5718750316
9.5494047866,42.5708333649
9.5498750238,42.5697916982
9.5500000227,42.5696970021
9.5501736329,42.5697916982
9.5506410472,42.5708333649
9.5510416894,42.5709201707
9.551171898,42.5708333649
9.552083356,42.5699219069
9.5524305783,42.5697916982
9.5531250227,42.5695602163
9.5538541902,42.5687500316
9.5538194661,42.5677083649
9.5541666894,42.5671875316
9.5543154993,42.5666666982
9.5541666894,42.5656250316
9.5546782769,42.5645833649
9.5541666894,42.5637828248
9.5540426815,42.5635416982
9.5541666894,42.563194476
9.5544351601,42.5625000315
9.5545943209,42.5614583649
9.5549727413,42.5604166982
9.5548253905,42.5593750315
9.5546385561,42.5583333649
9.5546007173,42.5572916982
9.5541666894,42.5562500315
9.5545059749,42.5552083649
9.554441358,42.5541666982
9.5542252102,42.5531250315
9.5544034318,42.5520833648
9.5546981522,42.5510416982
9.5552083561,42.5501645056
9.5557291894,42.5500000315
9.5562500227,42.5489583648
9.5572916894,42.5493659737
9.5581439618,42.5489583648
9.5583333561,42.5484375315
9.5584173618,42.5479166982
9.5583333561,42.5477678882
9.5572916894,42.5473652269
9.5563725706,42.5479166982
9.5562500227,42.5489583648
9.5561079781,42.5479166982
9.5560897666,42.5468750315
9.5554878268,42.5458333648
9.5552083561,42.5455946501
9.5546803878,42.5447916982
9.554627999,42.5437500315
9.5552083561,42.5431298026
9.5556234569,42.5427083648
9.5555623206,42.5416666981
9.5557525108,42.5406250315
9.5552083561,42.539895864
9.5541666894,42.5396019664
9.5541088178,42.5395833648
9.5541666894,42.5395669602
9.5552083561,42.5392282517
9.555738327,42.5385416981
9.5558403782,42.5375000315
9.5555700457,42.5364583648
9.5552083561,42.5358527451
9.5544583548,42.5354166981
9.5541666894,42.5343750315
9.5552083561,42.5340309942
9.5557716271,42.5333333648
9.5556152569,42.5322916981
9.5552083561,42.531850314
9.5547453931,42.5312500314
9.5546580415,42.5302083648
9.5545139116,42.5291666981
9.5542223507,42.5281250314
9.5541666894,42.527821213
9.5539023858,42.5270833648
9.5541666894,42.5262784376
9.5542361328,42.5260416981
9.5541666894,42.5259259588
9.5535353767,42.5250000314
9.5534318704,42.5239583648
9.5531250227,42.5230587444
9.552875021,42.5229166981
9.5529549548,42.5218750314
9.5531250227,42.5214583647
9.5535156477,42.5208333647
9.5531684264,42.5197916981
9.5533921175,42.5187500314
9.5541666894,42.5181335346
9.5550926168,42.5177083647
9.5552083561,42.5173611469
9.5553737003,42.5166666981
9.5553125231,42.5156250314
9.5552083561,42.5152778092
9.5549890571,42.5145833647
9.5549107373,42.5135416981
9.5552083561,42.5125000314
9.5552083561,42.5125000314
9.5555186388,42.5114583647
9.5562500227,42.510416698
9.5562500227,42.510416698
9.5562500227,42.510416698
9.5559896048,42.5093750314
9.5552083561,42.508750033
9.5548776675,42.5083333647
9.5547916878,42.507291698
9.5546875227,42.5062500314
9.5544070735,42.5052083647
9.5552083561,42.504166698
9.5552083561,42.504166698
9.5552083561,42.504166698
9.5550480989,42.5031250314
9.5549768741,42.5020833647
9.5548611338,42.501041698
9.5546131175,42.5000000313
9.5546131175,42.4989583647
9.5541666894,42.4981771159
9.5540112162,42.497916698
9.55370713,42.4968750313
9.5541666894,42.4962890937
9.5548295675,42.4958333647
9.5544730618,42.494791698
9.5552083561,42.4938988412
9.5553309055,42.4937500313
9.5552083561,42.4936198227
9.5541666894,42.4933036032
9.5537037267,42.4927083647
9.5536531919,42.491666698
9.5531250227,42.4914753712
9.552083356,42.4909375305
9.5519188827,42.4906250313
9.552083356,42.4900000329
9.5522270347,42.4895833646
9.5529095053,42.488541698
9.5531250227,42.4880787348
9.5535714513,42.4875000313
9.5541666894,42.4870915344
9.554825703,42.4864583646
9.5552083561,42.4860435418
9.555775023,42.485416698
9.5562500227,42.485032394
9.5572916894,42.4844618371
9.5575587842,42.4843750313
9.5583333561,42.4840154084
9.558925676,42.4843750313
9.559061402,42.485416698
9.5593750227,42.4856681354
9.5595747948,42.485416698
9.5597222455,42.4843750313
9.559685307,42.4833333646
9.5598577454,42.482291698
9.5598106285,42.4812500313
9.5596501803,42.4802083646
9.5595519099,42.4791666979
9.5594166904,42.4781250313
9.5595715641,42.4770833646
9.5597868443,42.4760416979
9.5596405457,42.4750000313
9.5593750227,42.4740327709
9.5593629101,42.4739583646
9.5593750227,42.4738839583
9.5595712788,42.4729166979
9.5596391077,42.4718750313
9.5598214517,42.4708333646
9.5600320742,42.4697916979
9.5602131452,42.4687500312
9.5602387161,42.4677083646
9.5602011718,42.4666666979
9.5601973911,42.4656250312
9.5603448505,42.4645833646
9.5604166894,42.4644325973
9.5610615308,42.4635416979
9.5613181314,42.4625000312
9.5614583561,42.4622083638
9.5620731099,42.4614583646
9.5625000227,42.4608527448
9.5627568723,42.4604166979
9.5635416894,42.459461837
9.5645833561,42.4593943218
9.5645882697,42.4593750312
9.5645833561,42.4593349662
9.5642113322,42.4583333645
9.5644914437,42.4572916979
9.5645833561,42.4571892382
9.5650077388,42.4562500312
9.5645833561,42.4554136567
9.5642317935,42.4552083645
9.5640079589,42.4541666979
9.5644006067,42.4531250312
9.5639368041,42.4520833645
9.564024781,42.4510416979
9.5645833561,42.4503939392
9.5648512137,42.4500000312
9.5647192253,42.4489583645
9.5650022871,42.4479166978
9.5647071906,42.4468750312
9.5656250228,42.4462053885
9.5665364808,42.4458333645
9.5656250228,42.4450231798
9.5653935408,42.4447916978
9.5645833561,42.444315118
9.5635416894,42.443890255
9.56345111,42.4437500312
9.5635416894,42.4435764208
9.5641869697,42.4427083645
9.5641527999,42.4416666978
9.5645833561,42.4410008902
9.5647321657,42.4406250312
9.5645833561,42.4404629939
9.5637916896,42.4395833645
9.5638867004,42.4385416978
9.5641319675,42.4375000311
9.5645833561,42.4370330773
9.5656250228,42.4364583645
9.5656250228,42.4364583645
9.5656250228,42.4364583645
9.5646911145,42.4354166978
9.5645833561,42.435156282
9.563958355,42.4343750311
9.5637649032,42.4333333645
9.5635416894,42.4328598807
9.5631879157,42.4322916978
9.5627029444,42.4312500311
9.5625000227,42.43068185
9.5622421845,42.4302083645
9.5615355168,42.4291666978
9.5614800579,42.4281250311
9.5614583561,42.4280849661
9.5611813169,42.4270833644
9.5607775285,42.4260416978
9.5610507472,42.4250000311
9.5605445017,42.4239583644
